False,False,False,0
False,False,False,-1,500308
False,False,False,-1,500291
False,False,False,-1,500276
False,False,False,-1,500262
False,False,False,-1,500248
False,False,False,-1,500235
False,False,False,-1,500223
False,False,False,-1,500211
False,False,False,-1,500199
False,False,False,-1,500188
False,False,False,-1,500178
False,False,False,-1,500163
False,False,False,-1,500153
False,False,False,-1,500145
False,False,False,-1,500137
False,False,False,-1,50013
False,False,False,-1,500123
False,False,False,-1,500116
False,False,False,-1,50011
False,False,False,-1,500104
False,False,False,-1,500099
False,False,False,-1,500093
False,False,False,-1,500088
False,False,False,-1,500083
False,False,False,-1,500079
False,False,False,-1,500075
False,False,False,-1,500071
False,False,False,-1,500067
False,False,False,-1,500064
False,False,False,-1,50006
False,False,False,-1,500056
False,False,False,-1,500053
False,False,False,-1,50005
False,False,False,-1,500047
False,False,False,-1,500045
False,False,False,-1,500042
False,False,False,-1,50004
False,False,False,-1,500038
False,False,False,-1,500036
False,False,False,-1,500034
False,False,False,-1,500032
False,False,False,-1,500031
False,False,False,-1,500029
False,False,False,-1,500027
False,False,False,-1,500026
False,False,False,-1,500024
False,False,False,-1,500023
False,False,False,-1,500022
False,False,False,-1,500021
False,False,False,-1,50002
False,False,False,-1,500019
False,False,False,-1,500018
False,False,False,-1,500017
False,False,False,-1,500016
False,False,False,-1,500015
False,False,False,-1,500014
False,False,False,-1,500014
False,False,False,-1,500013
False,False,False,-1,500012
False,False,False,-1,500012
False,False,False,-1,500011
False,False,False,-1,50001
False,False,False,-1,50001
False,False,False,-1,500009
False,False,False,-1,500009
False,False,False,-1,500008
False,False,False,-1,500008
False,False,False,-1,500008
False,False,False,-1,500007
False,False,False,-1,500007
False,False,False,-1,500006
False,False,False,-1,500006
False,False,False,-1,500006
False,False,False,-1,500005
False,False,False,-1,500005
False,False,False,-1,500005
False,False,False,-1,500005
False,False,False,-1,500004
False,False,False,-1,500004
False,False,False,-1,500004
False,False,False,-1,500004
False,False,False,-1,500003
False,False,False,-1,500003
False,False,False,-1,500003
False,False,False,-1,500003
False,False,False,-1,500003
False,False,False,-1,500003
False,False,False,-1,500003
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500002
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,500001
False,False,False,-1,369505
False,False,False,-1,249277
False,False,False,-1,13329
False,False,False,-1,020293
False,False,False,-0,9168699
False,False,False,-0,8126498
False,False,False,-0,7218482
False,False,False,-0,6294039
False,False,False,-0,5459886
False,False,False,-0,4617176
False,False,False,-0,3848855
False,False,False,-0,3175759
False,False,False,-0,2471812
False,False,False,-0,1808885
False,False,False,-0,1206895
False,False,False,-0,06471129
False,False,False,-0,005640943
False,False,False,0,04669186
False,False,False,0,09655052
False,False,False,0,1427259
False,False,False,0,1877343
False,False,False,0,2303367
False,False,False,0,2690021
False,False,False,0,3091006
False,False,False,0,3452053
False,False,False,0,3781054
False,False,False,0,4097689
False,False,False,0,441507
False,False,False,0,4711491
False,False,False,0,4984661
False,False,False,0,5249803
False,False,False,0,5495612
False,False,False,0,5736096
False,False,False,0,5956357
False,False,False,0,6175277
False,False,False,0,6371812
False,False,False,0,6565465
False,False,False,0,6743886
False,False,False,0,6922845
False,False,False,0,7082283
False,False,False,0,7230988
False,False,False,0,737969
False,False,False,0,7516946
False,False,False,0,7651097
False,False,False,0,7771319
False,False,False,0,7888758
False,False,False,0,7999539
False,False,False,0,8104894
False,False,False,0,821029
False,False,False,0,8301694
False,False,False,0,8390575
False,False,False,0,8479128
False,False,False,0,8570988
False,False,False,0,8653189
False,False,False,0,8728678
False,False,False,0,8806622
False,False,False,0,8878353
False,False,False,0,8945276
False,False,False,0,9009243
False,False,False,0,9098321
False,False,False,0,9146413
False,False,False,0,919112
False,False,False,0,9231365
False,False,False,0,9271206
False,False,False,0,9310407
False,False,False,0,934954
False,False,False,0,9383738
False,False,False,0,9414185
False,False,False,0,9445499
False,False,False,0,9474269
False,False,False,0,9502416
False,False,False,0,9527832
False,False,False,0,9552696
False,False,False,0,9575582
False,False,False,0,9597417
False,False,False,0,9618381
False,False,False,0,9639041
False,False,False,0,9657704
False,False,False,0,9675844
False,False,False,0,9693385
False,False,False,0,970935
False,False,False,0,9724439
False,False,False,0,9738258
False,False,False,0,9752579
False,False,False,0,9765631
False,False,False,0,9777821
False,False,False,0,9789799
False,False,False,0,9800466
False,False,False,0,9810753
False,False,False,0,9820799
False,False,False,0,9830696
False,False,False,0,9839417
False,False,False,0,9847453
False,False,False,0,9855261
False,False,False,0,9863013
False,False,False,0,9870116
False,False,False,0,9876748
False,False,False,0,9883376
False,False,False,0,9889429
False,False,False,0,9895055
False,False,False,0,9900403
False,False,False,0,9905609
False,False,False,0,9910467
False,False,False,0,9915153
False,False,False,0,9919623
False,False,False,0,9923952
False,False,False,0,9927796
False,False,False,0,9931538
False,False,False,0,9935198
False,False,False,0,9938569
False,False,False,0,9941708
False,False,False,0,994471
False,False,False,0,9947761
False,False,False,0,9950497
False,False,False,0,9953021
False,False,False,0,9955511
False,False,False,0,995782
False,False,False,0,996012
False,False,False,0,9962203
False,False,False,0,9964266
False,False,False,0,9966156
False,False,False,0,9967898
False,False,False,0,996954
False,False,False,0,9971183
False,False,False,0,9972653
False,False,False,0,9973997
False,False,False,0,9975393
False,False,False,0,9976691
False,False,False,0,9977946
False,False,False,0,9979076
False,False,False,0,9980235
False,False,False,0,9981225
False,False,False,0,9982193
False,False,False,0,9983154
False,False,False,0,9984049
False,False,False,0,9984886
False,False,False,0,9986216
False,False,False,0,9986969
False,False,False,0,9987667
False,False,False,0,998831
False,False,False,0,998897
False,False,False,0,9989528
False,False,False,0,9990085
False,False,False,0,9990608
False,False,False,0,9991074
False,False,False,0,9991523
False,False,False,0,9991974
False,False,False,0,9992408
False,False,False,0,9992817
False,False,False,0,9993182
False,False,False,0,9993542
False,False,False,0,9993902
False,False,False,0,9994242
False,False,False,0,9994566
False,False,False,0,9994879
False,False,False,0,9995142
False,False,False,0,9995401
False,False,False,0,9995645
False,False,False,0,9995887
False,False,False,0,9996095
False,False,False,0,9996294
False,False,False,0,9996495
False,False,False,0,9996682
False,False,False,0,9996861
False,False,False,0,9997038
False,False,False,0,99972
False,False,False,0,9997349
False,False,False,0,9997493
False,False,False,0,9997633
False,False,False,0,9997758
False,False,False,0,9997876
False,False,False,0,9997984
False,False,False,0,9998094
False,False,False,0,9998193
False,False,False,0,9998289
False,False,False,0,9998382
False,False,False,0,9998465
False,False,False,0,9998547
False,False,False,0,9998624
False,False,False,0,9998699
False,False,False,0,9998767
False,False,False,0,999883
False,False,False,0,9998894
False,False,False,0,9998951
False,False,False,0,9999006
False,False,False,0,9999058
False,False,False,0,9999108
False,False,False,0,9999158
False,False,False,0,9999203
False,False,False,0,9999245
False,False,False,0,9999287
False,False,False,0,9999324
False,False,False,0,9999359
False,False,False,0,9999394
False,False,False,0,9999427
False,False,False,0,9999456
False,False,False,0,9999485
False,False,False,0,9999512
False,False,False,0,9999539
False,False,False,0,9999563
False,False,False,0,9999587
False,False,False,0,9999609
False,False,False,0,9999629
False,False,False,0,9999649
False,False,False,0,9999668
False,False,False,0,9999685
False,False,False,0,9999702
False,False,False,0,9999718
False,False,False,0,9999733
False,False,False,0,9999747
False,False,False,0,999976
False,False,False,0,9999773
False,False,False,0,9999784
False,False,False,0,9999802
False,False,False,0,9999812
False,False,False,0,9999822
False,False,False,0,9999831
False,False,False,0,999984
False,False,False,0,9999849
False,False,False,0,9999856
False,False,False,0,9999864
False,False,False,0,9999871
False,False,False,0,9999877
False,False,False,0,9999884
False,False,False,0,999989
False,False,False,0,9999896
False,False,False,0,9999901
False,False,False,0,9999906
False,False,False,0,9999911
False,False,False,0,9999916
False,False,False,0,9999921
False,False,False,0,9999925
False,False,False,0,9999929
False,False,False,0,9999933
False,False,False,0,9999936
False,False,False,0,8733832
False,False,False,0,7438459
False,False,False,0,6301007
False,False,False,0,5156577
False,False,False,0,4093164
False,False,False,0,307209
False,False,False,0,2108667
False,False,False,0,1195975
False,False,False,0,03183126
False,False,False,-0,04716104
False,False,False,-0,1217675
False,False,False,-0,1994396
False,False,False,-0,268495
False,False,False,-0,3337855
False,False,False,-0,397204
False,False,False,-0,457509
False,False,False,-0,5111877
False,False,False,-0,5636194
False,False,False,-0,6165121
False,False,False,-0,6649863
False,False,False,-0,7064154
False,False,False,-0,7472026
False,False,False,-0,7869583
False,False,False,-0,8248376
False,False,False,-0,8595232
False,False,False,-0,8928169
False,False,False,-0,9276636
False,False,False,-0,9578998
False,False,False,-0,9859997
False,False,False,-1,013073
False,False,False,-1,037836
False,False,False,-1,062676
False,False,False,-1,085069
False,False,False,-1,107665
False,False,False,-1,127428
False,False,False,-1,145672
False,False,False,-1,164318
False,False,False,-1,182742
False,False,False,-1,19909
False,False,False,-1,21466
False,False,False,-1,229356
False,False,False,-1,243312
False,False,False,-1,256562
False,False,False,-1,269787
False,False,False,-1,284905
False,False,False,-1,296029
False,False,False,-1,306345
False,False,False,-1,316885
False,False,False,-1,326068
False,False,False,-1,335216
False,False,False,-1,343591
False,False,False,-1,351853
False,False,False,-1,35943
False,False,False,-1,366833
False,False,False,-1,373845
False,False,False,-1,380306
False,False,False,-1,390093
False,False,False,-1,396203
False,False,False,-1,401347
False,False,False,-1,406359
False,False,False,-1,411241
False,False,False,-1,416082
False,False,False,-1,420367
False,False,False,-1,4245
False,False,False,-1,428477
False,False,False,-1,432231
False,False,False,-1,435707
False,False,False,-1,438974
False,False,False,-1,442227
False,False,False,-1,445118
False,False,False,-1,448058
False,False,False,-1,450789
False,False,False,-1,453359
False,False,False,-1,455731
False,False,False,-1,458018
False,False,False,-1,460222
False,False,False,-1,462342
False,False,False,-1,464176
False,False,False,-1,465975
False,False,False,-1,468781
False,False,False,-1,472714
False,False,False,-1,4758
False,False,False,-1,479445
False,False,False,-1,483043
False,False,False,-1,48669
False,False,False,-1,490662
False,False,False,-1,495297
False,False,False,-1,499719
False,False,False,-1,504213
False,False,False,-1,509033
False,False,False,-1,514142
False,False,False,-1,519264
False,False,False,-1,524583
False,False,False,-1,530158
False,False,False,-1,535692
False,False,False,-1,541494
False,False,False,-1,547471
False,False,False,-1,553916
False,False,False,-1,559928
False,False,False,-1,565892
False,False,False,-1,572565
False,False,False,-1,578887
False,False,False,-1,58565
False,False,False,-1,59222
False,False,False,-1,598944
False,False,False,-1,605553
False,False,False,-1,612629
False,False,False,-1,619439
False,False,False,-1,626583
False,False,False,-1,633536
False,False,False,-1,640911
False,False,False,-1,648648
False,False,False,-1,655771
False,False,False,-1,662882
False,False,False,-1,670517
False,False,False,-1,678341
False,False,False,-1,686001
False,False,False,-1,693526
False,False,False,-1,701498
False,False,False,-1,709514
False,False,False,-1,716968
False,False,False,-1,724265
False,False,False,-1,732382
False,False,False,-1,739906
False,False,False,-1,747288
False,False,False,-1,755091
False,False,False,-1,763558
False,False,False,-1,771571
False,False,False,-1,779237
False,False,False,-1,787084
False,False,False,-1,795119
False,False,False,-1,802875
False,False,False,-1,810593
False,False,False,-1,82376
False,False,False,-1,831769
False,False,False,-1,839623
False,False,False,-1,847458
False,False,False,-1,855463
False,False,False,-1,863028
False,False,False,-1,870489
False,False,False,-1,876895
False,False,False,-1,883325
False,False,False,-1,889501
False,False,False,-1,895609
False,False,False,-1,900945
False,False,False,-1,906121
False,False,False,-1,91083
False,False,False,-1,915623
False,False,False,-1,919932
False,False,False,-1,924169
False,False,False,-1,928186
False,False,False,-1,931943
False,False,False,-1,935447
False,False,False,-1,938906
False,False,False,-1,942181
False,False,False,-1,945987
False,False,False,-1,948975
False,False,False,-1,951921
False,False,False,-1,954636
False,False,False,-1,957198
False,False,False,-1,95957
False,False,False,-1,96198
False,False,False,-1,964142
False,False,False,-1,966197
False,False,False,-1,968266
False,False,False,-1,97013
False,False,False,-1,971744
False,False,False,-1,973349
False,False,False,-1,974936
False,False,False,-1,976318
False,False,False,-1,97765
False,False,False,-1,978953
False,False,False,-1,98016
False,False,False,-1,981239
False,False,False,-1,982251
False,False,False,-1,98318
False,False,False,-1,9841
False,False,False,-1,985013
False,False,False,-1,985853
False,False,False,-1,986628
False,False,False,-1,987365
False,False,False,-1,988105
False,False,False,-1,988769
False,False,False,-1,989417
False,False,False,-1,990027
False,False,False,-1,990582
False,False,False,-1,991114
False,False,False,-1,991627
False,False,False,-1,992096
False,False,False,-1,992535
False,False,False,-1,992968
False,False,False,-1,99339
False,False,False,-1,993781
False,False,False,-1,99413
False,False,False,-1,994489
False,False,False,-1,994798
False,False,False,-1,995083
False,False,False,-1,995373
False,False,False,-1,995639
False,False,False,-1,995887
False,False,False,-1,996135
False,False,False,-1,99636
False,False,False,-1,996572
False,False,False,-1,996768
False,False,False,-1,996961
False,False,False,-1,997144
False,False,False,-1,997316
False,False,False,-1,997482
False,False,False,-1,997626
False,False,False,-1,997769
False,False,False,-1,997899
False,False,False,-1,998086
False,False,False,-1,998194
False,False,False,-1,99829
False,False,False,-1,998379
False,False,False,-1,998461
False,False,False,-1,998544
False,False,False,-1,998621
False,False,False,-1,998698
False,False,False,-1,998766
False,False,False,-1,998836
False,False,False,-1,998894
False,False,False,-1,998949
False,False,False,-1,999007
False,False,False,-1,999058
False,False,False,-1,999106
False,False,False,-1,99915
False,False,False,-1,999197
False,False,False,-1,999239
False,False,False,-1,999279
False,False,False,-1,999322
False,False,False,-1,999357
False,False,False,-1,999389
False,False,False,-1,999421
False,False,False,-1,999453
False,False,False,-1,999481
False,False,False,-1,999506
False,False,False,-1,999532
False,False,False,-1,999557
False,False,False,-1,99958
False,False,False,-1,999601
False,False,False,-1,999622
False,False,False,-1,999642
False,False,False,-1,999661
False,False,False,-1,999678
False,False,False,-1,999696
False,False,False,-1,999712
False,False,False,-1,999726
False,False,False,-1,999742
False,False,False,-1,999755
False,False,False,-1,999767
False,False,False,-1,999779
False,False,False,-1,999792
False,False,False,-1,999803
False,False,False,-1,999813
False,False,False,-1,999823
False,False,False,-1,999833
False,False,False,-1,999842
False,False,False,-1,999851
False,False,False,-1,999859
False,False,False,-1,999866
False,False,False,-1,999874
False,False,False,-1,999881
False,False,False,-1,999888
False,False,False,-1,999894
False,False,False,-1,999899
False,False,False,-1,999905
False,False,False,-1,99991
False,False,False,-1,999915
False,False,False,-1,99992
False,False,False,-1,999924
False,False,False,-1,999928
False,False,False,-1,999932
False,False,False,-1,999936
False,False,False,-1,999939
False,False,False,-1,999942
False,False,False,-1,999946
False,False,False,-1,999948
False,False,False,-1,999951
False,False,False,-1,999954
False,False,False,-1,999956
False,False,False,-1,999959
False,False,False,-1,999961
False,False,False,-1,999964
False,False,False,-1,999967
False,False,False,-1,999969
False,False,False,-1,99997
False,False,False,-1,999972
False,False,False,-1,999974
False,False,False,-1,999977
False,False,False,-1,999978
False,False,False,-1,999979
False,False,False,-1,999981
False,False,False,-1,999982
False,False,False,-1,999982
False,False,False,-1,999984
False,False,False,-1,999984
False,False,False,-1,999985
False,False,False,-1,999986
False,False,False,-1,999987
False,False,False,-1,999987
False,False,False,-1,999988
False,False,False,-1,999989
False,False,False,-1,99999
False,False,False,-1,99999
False,False,False,-1,999991
False,False,False,-1,999991
False,False,False,-1,999992
False,False,False,-1,999992
False,False,False,-1,999993
False,False,False,-1,999993
False,False,False,-1,999993
False,False,False,-1,999994
False,False,False,-1,999994
False,False,False,-1,999994
False,False,False,-1,999995
False,False,False,-1,999995
False,False,False,-1,999995
False,False,False,-1,999995
False,False,False,-1,999996
False,False,False,-1,999996
False,False,False,-1,999996
False,False,False,-1,999996
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999997
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999998
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
False,False,False,-1,999999
